TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	15/04/20
TIME	11:12:08
SPECTROMETER/DATA SYSTEM	
LOCALE	1045
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	REFLECTANCE
FIRSTX	  840,0000
LASTX	  190,0000
NPOINTS	     651
FIRSTY	    81,33459
MAXY	    82,76572
MINY	    16,95084
XYDATA
404,0000	71,3041
403,0000	71,2839
402,0000	71,1047
401,0000	71,1827
400,0000	71,0306
399,0000	70,9292
398,0000	70,7422
397,0000	70,801
396,0000	70,8205
395,0000	70,3534
394,0000	70,1962
393,0000	70,3981
392,0000	70,3297
391,0000	70,0685
390,0000	69,9027
389,0000	69,8438
388,0000	69,4281
387,0000	69,5422
386,0000	69,3734
385,0000	69,3981
384,0000	69,4708
383,0000	69,3325
382,0000	69,1212
381,0000	68,9588
380,0000	68,7822
379,0000	68,8573
378,0000	68,7048
377,0000	68,2074
376,0000	68,0355
375,0000	67,6919
374,0000	67,822
373,0000	67,6088
372,0000	67,8086
371,0000	67,4269
370,0000	67,2388
369,0000	67,335
368,0000	67,1004
367,0000	66,9096
366,0000	66,6254
365,0000	66,6775
364,0000	66,2643
363,0000	65,9508
362,0000	66,2764
361,0000	66,0779
360,0000	65,4796
359,0000	65,2548
358,0000	65,6354
357,0000	65,5581
356,0000	64,6365
355,0000	64,436
354,0000	64,6903
353,0000	64,4686
352,0000	64,185
351,0000	64,2192
350,0000	63,91
349,0000	63,7223
348,0000	62,992
347,0000	62,9211
346,0000	62,9382
345,0000	62,6542
344,0000	62,6405
343,0000	62,3186
342,0000	62,1551
341,0000	62,2527
340,0000	62,5238
339,0000	61,3504
338,0000	61,896
337,0000	61,4171
336,0000	61,3308
335,0000	60,9197
334,0000	60,7201
333,0000	60,3302
332,0000	60,3432
331,0000	60,1917
330,0000	59,3354
329,0000	59,423
328,0000	59,4824
327,0000	58,9679
326,0000	58,9971
325,0000	58,697
324,0000	57,4999
323,0000	57,2373
322,0000	57,1601
321,0000	56,389
320,0000	55,7023
319,0000	55,5953
318,0000	55,3633
317,0000	55,0321
316,0000	54,2085
315,0000	53,7233
314,0000	52,7248
313,0000	51,9622
312,0000	51,0714
311,0000	50,765
310,0000	50,1505
309,0000	49,3463
308,0000	48,623
307,0000	47,0343
306,0000	46,6262
305,0000	45,6779
304,0000	45,0938
303,0000	43,9296
302,0000	42,9095
301,0000	41,823
300,0000	40,9673
299,0000	39,7433
298,0000	38,7881
297,0000	37,6287
296,0000	36,6819
295,0000	35,6773
294,0000	34,7041
293,0000	33,2889
292,0000	32,6192
291,0000	31,556
290,0000	30,8747
289,0000	29,7576
288,0000	28,7918
287,0000	28,075
286,0000	27,2501
285,0000	26,6889
284,0000	25,9337
283,0000	25,2687
282,0000	24,6542
281,0000	23,934
280,0000	23,5625
279,0000	22,9818
278,0000	22,7504
277,0000	21,9245
276,0000	21,7843
275,0000	21,2285
274,0000	20,8557
273,0000	20,5909
272,0000	20,3888
271,0000	19,9977
270,0000	19,7108
269,0000	19,3744
268,0000	19,3494
267,0000	19,0382
266,0000	18,9107
265,0000	18,799
264,0000	18,6336
263,0000	18,505
262,0000	18,4266
261,0000	18,2398
260,0000	18,0144
259,0000	18,0617
258,0000	17,9835
257,0000	17,7185
256,0000	17,7405
255,0000	17,6629
254,0000	17,4418
253,0000	17,5088
252,0000	17,2605
251,0000	17,259
250,0000	17,3175
249,0000	17,1685
248,0000	17,1281
247,0000	17,2064
246,0000	17,183
245,0000	16,9508
244,0000	17,2368
243,0000	17,0549
242,0000	17,0523
241,0000	17,0144
240,0000	17,1982
239,0000	17,272
238,0000	17,2274
237,0000	17,2801
236,0000	17,4493
235,0000	17,207
234,0000	17,4877
233,0000	17,2228
232,0000	17,52
231,0000	17,8351
230,0000	17,8323
229,0000	17,7151
228,0000	17,9664
227,0000	18,1884
226,0000	18,0477
225,0000	18,5832
224,0000	18,5619
223,0000	18,6401
222,0000	18,8966
221,0000	19,1888
220,0000	19,3401
219,0000	19,3152
218,0000	19,5937
217,0000	20,4241
216,0000	20,16
215,0000	20,6751
214,0000	21,2655
213,0000	21,6441
212,0000	21,8716
211,0000	22,6261
210,0000	22,8711
209,0000	22,9058
208,0000	23,8335
207,0000	23,7773
206,0000	24,572
205,0000	25,0977
204,0000	25,5806
203,0000	25,3304
202,0000	24,9484
201,0000	26,3149
200,0000	26,3775
199,0000	26,7785
198,0000	27,1907
197,0000	27,944
196,0000	27,6927
195,0000	27,6048
194,0000	27,3963
193,0000	28,2111
192,0000	24,5104
191,0000	29,0674
190,0000	26,5376

##### Extended Information
[Comments]
Sample name
Comment
User
Division
Company	Politechnika Swietokrzyska

[Detailed Information]
Creation date	2015-04-20 11:12

Data array type	Linear data array
Horizontal axis	Wavelength [nm]
Vertical axis	%R
Start	840 nm
End	190 nm
Data interval	1 nm
Data points	651     

[Measurement Information]
Instrument name	UV-VIS-NIR
Model name	V-670
Serial No.	B124961154

Accessory	ARSN-733
Accessory S/N	A006461124

Measurement date	2015-04-20 11:11
